id,instructions,prompt,body,createdAt,updatedAt,ruleId,hint
1934,"Rewrite the sentence, changing the underlined word into its past participle.",She's <u>be</u> waving at us for a while.,"---
- She's {been} waving at us for a while.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1935,"Rewrite the sentence, changing the underlined word into its past participle.",Carlos has <u>be</u> to Brazil before.,"---
- Carlos has {been} to Brazil before.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1936,"Rewrite the sentence, changing the underlined word into its past participle.",I have <u>be</u> awake since 6:00 AM.,"---
- I have {been} awake since 6:00 AM.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1937,"Rewrite the sentence, changing the underlined word into its past participle.",My teacher has <u>be</u> very nice lately.,"---
- My teacher has {been} very nice lately.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1938,"Rewrite the sentence, changing the underlined word into its past participle.",Justin has <u>be</u> keeping a journal.,"---
- Justin has {been} keeping a journal.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1939,"Rewrite the sentence, changing the underlined word into its past participle.",Eva has <u>be</u> thinking about studying Spanish.,"---
- Eva has {been} thinking about studying Spanish.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1940,"Rewrite the sentence, changing the underlined word into its past participle.",Kate had <u>be</u> sick for two days.,"---
- Kate had {been} sick for two days.
",4/19/2014 15:43:04,4/19/2014 15:43:04,459,
1941,"Rewrite the sentence, choosing the underlined word that is the past participle of ""eat.""",That half <u>eat / eaten</u> apple looks rotten.,"---
- That half {eaten} apple looks rotten.
",4/19/2014 15:43:05,4/19/2014 15:43:05,460,
1942,"Rewrite the sentence, choosing the underlined word that is the past participle of ""eat.""",Have you <u>eat / eaten</u> squid before?,"---
- Have you {eaten} squid before?
",4/19/2014 15:43:05,4/19/2014 15:43:05,460,
1943,"Rewrite the sentence, choosing the underlined word that is the past participle of ""be.""",I wish you could have <u>be</u> there.,"---
- I wish you could have {been} there.
",4/19/2014 15:43:05,4/19/2014 15:43:05,461,
1944,"Rewrite the sentence, choosing the underlined word that is the past participle of ""be.""",Have you <u>be</u> to Ecuador before?,"---
- Have you {been} to Ecuador before?
",4/19/2014 15:43:05,4/19/2014 15:43:05,461,
1945,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",We go apple picking in the fall. However this year it was too cold.,"---
- We go apple picking in the fall. {However,} this year it was too cold.
",4/19/2014 15:43:05,4/19/2014 15:43:05,462,
1946,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",Strawberries are my favorite. However I don't eat them all the time.,"---
- Strawberries are my favorite. {However,} I don't eat them all the time.
",4/19/2014 15:43:05,4/19/2014 15:43:05,462,
1948,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",I think you are correct. However I am going to look it up just to be sure.,"---
- I think you are correct. {However,} I am going to look it up just to be sure.
",4/19/2014 15:43:05,4/19/2014 15:43:05,463,
1949,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",We arrived early. However there were no more tickets.,"---
- We arrived early. {However,} there were no more tickets.
",4/19/2014 15:43:06,4/19/2014 15:43:06,463,
1950,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",I don't like sweets very much. Still I like sugar in my coffee.,"---
- I don't like sweets very much. {Still,} I like sugar in my coffee.
",4/19/2014 15:43:06,4/19/2014 15:43:06,463,
1951,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",I am very tired. Still I can study for a little while.,"---
- I am very tired. {Still,} I can study for a little while.
",4/19/2014 15:43:06,4/19/2014 15:43:06,463,
1952,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",She is very rude. Still I think she is funny.,"---
- She is very rude. {Still,} I think she is funny.
",4/19/2014 15:43:06,4/19/2014 15:43:06,463,
1953,"Rewrite the sentences, placing still at the beginning of the second sentence. (Don't forget to place a comma after still).",He can't sing well. He practices every day.,"---
- He can't sing well. {Still,} he practices every day.
",4/19/2014 15:43:06,4/19/2014 15:43:06,464,
1954,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.","The weather was bad today. Still, we had a great time.","---
- The weather was bad today. {Still,} we had a great time.
",4/19/2014 15:43:06,4/19/2014 15:43:06,464,
1955,"Rewrite the sentences, placing meanwhile at the beginning of the second sentence. (Don't forget to place a comma after <b>meanwhile</b>).",Alexis was practicing violin. Sam was cooking dinner.,"---
- Alexis was practicing violin. {Meanwhile,} Sam was cooking dinner.
",4/19/2014 15:43:06,4/19/2014 15:43:06,465,
1957,Rewrite the sentence placing a comma in the appropriate place.  ,I was brushing my teeth. Meanwhile Wanda was cooking breakfast.,"---
- I was brushing my teeth. {Meanwhile,} Wanda was cooking breakfast.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1958,Rewrite the sentence placing a comma in the appropriate place.  ,I rushed to get into work. Meanwhile our boss was planning a surprise party.,"---
- I rushed to get into work. {Meanwhile,} our boss was planning a surprise party.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1959,Rewrite the sentence placing a comma in the appropriate place.  ,My Sister drove us home. Meanwhile I studied in the back seat.,"---
- My Sister drove us home. {Meanwhile,} I studied in the back seat.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1960,Rewrite the sentence placing a comma in the appropriate place.  ,Whenever I am in doubt I double-check my facts.,"---
- Whenever I am in {doubt,} I double-check my facts.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1961,Rewrite the sentence placing a comma in the appropriate place.  ,At midnight the house began to move.,"---
- At {midnight,} the house began to move.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1962,Rewrite the sentence placing a comma in the appropriate place.  ,After we finish working we will all go out for ice cream.,"---
- After we finish {working,} we will all go out for ice cream.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1963,Rewrite the sentence placing a comma in the appropriate place.  ,By the time Erin finished the race the sun had already set.,"---
- By the time Erin finished the {race,} the sun had already set.
",4/19/2014 15:43:06,4/19/2014 15:43:06,466,
1964,"Rewrite the following sentence, making sure to properly place commas after introductory clauses.",While in the car we listened to Led Zeppelin.,"---
- While in the {car,} we listened to Led Zeppelin.
",4/19/2014 15:43:06,4/19/2014 15:43:06,467,
1965,"Rewrite the sentence placing a comma in the appropriate place, if necessary.  In some sentences the comma is already correctly placed.",In 1868 Japan began the Meiji Restoration.,"---
- In {1868,} Japan began the Meiji Restoration.
",4/19/2014 15:43:06,4/19/2014 15:43:06,467,
1966,Rewrite the sentence with proper punctuation and spelling.,hi eduminions how are you doing today,"---
- {Hi Eduminions, how are you doing today?}
",4/19/2014 15:43:07,4/19/2014 15:43:07,468,
1967,Rewrite the sentence with proper punctuation and spelling.,whut will u eat 4 thanksgiving diner this wekend,"---
- {What will you eat for Thanksgiving dinner this weekend?}
",4/19/2014 15:43:07,4/19/2014 15:43:07,469,
1968,Rewrite the sentence with proper punctuation and spelling.,how gud is you're speeling,"---
- {How good is your spelling?}
",4/19/2014 15:43:07,4/19/2014 15:43:07,469,
1970,Rewrite the sentence with proper punctuation and spelling.,my studentz r so smrt that theyre creating there own meesy sentences!,"---
- {My students are so smart that they're creating their own messy sentences!}
",4/19/2014 15:43:07,4/19/2014 15:43:07,469,
1971,Rewrite the sentence with proper punctuation and spelling.,Eduminions is r themme,"---
- {Eduminions is our theme.}
",4/19/2014 15:43:07,4/19/2014 15:43:07,469,
1972,Rewrite the sentence with proper punctuation and spelling.,can u fix dis sentens?,"---
- {Can you fix this sentence?}
",4/19/2014 15:43:07,4/19/2014 15:43:07,469,
1974,"Rewrite the sentence, putting a space after the period.",Ann can draw a dragon.She can also draw a flower.,"---
- ! 'Ann can draw a dragon{. }She can also draw a flower. '
",4/19/2014 15:43:08,4/19/2014 15:43:08,470,
1979,Rewrite the sentence with proper spacing for the quotation marks.,"""   I can speak three languages,   ""   said John.","---
- ! '{""I} can speak three languages{,"" said} John.'
",4/19/2014 15:43:08,4/19/2014 15:43:08,471,
1980,Rewrite the sentence with proper spacing for the quotation marks.,"The title of this book says,   ""   The Wind in the Willows.   ""","---
- The title of this book says{, ""The} Wind in the Willows{.""}
",4/19/2014 15:43:08,4/19/2014 15:43:08,471,
1981,"Rewrite the sentence, putting spaces after each comma.","I saw Lou,Giselle,and Juan yesterday.","---
- I saw {Lou, Giselle, and} Juan yesterday.
",4/19/2014 15:43:08,4/19/2014 15:43:08,472,
1982,"Rewrite the sentence, removing the spaces in the numbers.","I ran 700, 000, 000 miles.","---
- I ran {700,000,000} miles.
",4/19/2014 15:43:09,4/19/2014 15:43:09,473,
1983,"Rewrite the sentence, removing the spaces in the numbers.",Use 1 .5 cups of flour to bake a cake.,"---
- Use {1.5} cups of flour to bake a cake.
",4/19/2014 15:43:09,4/19/2014 15:43:09,474,
1984,Rewrite the sentence with proper spacing for the quotation marks.,"The sign states, ""   Do not walk on the grass.   ""","---
- The sign states, {""Do} not walk on the grass{.""}
",4/19/2014 15:43:09,4/19/2014 15:43:09,475,
1986,"Rewrite the sentence, changing the underlined word to its appropriate tense.",I didn't go to practice last week because I <u>am</u> sick.,"---
- I didn't go to practice last week because I {was} sick.
",4/19/2014 15:43:10,4/19/2014 15:43:10,477,
1987,"Rewrite the sentence, changing the underlined word to its appropriate tense.",The clouds passed by and the sun <u>shines</u> again.,"---
- The clouds passed by and the sun {shined} again.
",4/19/2014 15:43:10,4/19/2014 15:43:10,477,
1988,"Rewrite the sentence, changing the underlined word to its appropriate tense.",Have you <u>took</u> your driving test yet?,"---
- Have you {taken} your driving test yet?
",4/19/2014 15:43:10,4/19/2014 15:43:10,477,
1989,"Rewrite the sentence, changing the underlined word to its appropriate tense.","If the step-ladder <u>was</u> taller, we could put in the last lightbulb.","---
- If the step-ladder {were} taller, we could put in the last lightbulb.
",4/19/2014 15:43:10,4/19/2014 15:43:10,477,
1990,"Rewrite the sentence, changing the underlined word to its appropriate tense.",I wish I <u>was</u> an Olympic swimmer.,"---
- I wish I {were} an Olympic swimmer.
",4/19/2014 15:43:10,4/19/2014 15:43:10,477,
1991,"Rewrite the sentence, choosing the correct underlined word.","I wish he <u>was/were</u> visiting this week, we all could have celebrated together.","---
- I wish he {were} visiting this week, we all could have celebrated together.
",4/19/2014 15:43:10,4/19/2014 15:43:10,478,
1992,"Rewrite the sentence, placing any descriptions <i>directly after</i> the thing being described.",The tourist took a pamphlet with sunglasses.,"---
- {The tourist with sunglasses took a pamphlet}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,479,
1993,"Rewrite the sentence, placing any descriptions <i>directly after</i> the thing being described.",The lady bought a new car in a red dress.,"---
- {The lady in a red dress bought a new car}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,479,
1994,"Rewrite the sentence, placing any descriptions <i>directly after</i> the thing being described.",Someone borrowed my pen with baggy pants.,"---
- {Someone with baggy pants borrowed my pen}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,479,
1996,"Rewrite the sentence, placing the description in the correct place.",That puffin ate an entire fish with the orange beak.,"---
- {That puffin with the orange beak ate an entire fish}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,480,
1998,"Rewrite the sentence, placing the description in the correct place.",Someone handed me a note in a trenchcoat.,"---
- {Someone in a trenchcoat handed me a note}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,480,
1999,"Rewrite the sentence, placing the description in the correct place.",The smart lady answered the riddle with short hair.,"---
- {The smart lady with short hair answered the riddle}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,480,
2000,"Rewrite the sentence, placing the description in the correct place.",His brother is really fit in the plaid shirt.,"---
- {His brother in the plaid shirt is really fit}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,480,
2001,"Rewrite the sentence, placing the description in the correct place.",Her friend knows karate with the black belt.,"---
- {Her friend with the black belt knows karate}.
",4/19/2014 15:43:13,4/19/2014 15:43:13,480,
