id,title,created,modified,categoryId,workbookId,description,classification,uid,flags
352,Dug,4/19/2014 15:42:38,4/19/2014 15:42:38,12,1,"<b>Incorrect:</b> The fox quickly <u>digged</u> a hole in the snow to keep warm.

<b>Correct:</b> The fox quickly <b>dug</b> a hole in the snow to keep warm.

<br>

The past tense of ""dig"" is <b>dug</b>.",Irregular Past Tense,"See/Saw, Dig/Dug-2","{archived,production}"
353,Found,4/19/2014 15:42:39,4/19/2014 15:42:39,12,1,"<b>Correct:</b> I finally <b>found</b> my phone in my backpack.

<b>Incorrect:</b> I finally <u>finded</u> my phone in my backpack.

<br>

The past tense of ""find"" is <b>found</b>.

<br>",Irregular Past Tense,"See/Saw, Dig/Dug-3","{archived,production}"
354,Myself,4/19/2014 15:42:39,4/19/2014 15:42:39,11,1,"<b>Reflexive:</b> I hit <b>myself</b> with a ball playing soccer yesterday.

<b>Non-Reflexive:</b> I was hit with a ball while playing soccer yesterday.

<br>

If a subject (I) does something to itself, we use a reflexive pronoun (<b>myself</b>). In the second example, the subject (I) does not do something to itself, so we do not use a reflexive pronoun.

<br>",Reflexive Pronoun,"Myself, Yourself-1","{archived,production}"
356,Yourself,4/19/2014 15:42:40,4/19/2014 15:42:40,11,1,"<b>Reflexive:</b> Why don't you lift <b>yourself</b> out of the hole?

<b>Non-Reflexive:</b> Why don't you lift Alex out of the hole?

<br>

If a subject (you) does something to its itself, we use a reflexive pronoun (<b>yourself</b>). Sentences where the subject (you) does not do something to itself (Alex) do not use a reflexive pronoun.

<br>",Reflexive Pronoun,"Myself, Yourself-2","{archived,production}"
357,Yourselves,4/19/2014 15:42:40,4/19/2014 15:42:40,11,1,"<b>Reflexive:</b> I see that you all really applied <b>yourselves</b> for this assignment.

<b>Non-Reflexive:</b> I see that you worked really hard for this assignment.

<br>

When we address multiple people (you all) doing something to themselves, we use a reflexive pronoun (<b>yourselves</b>).

<br>",Reflexive Pronoun,"Myself, Yourself-3","{archived,production}"
358,Himself,4/19/2014 15:42:40,4/19/2014 15:42:40,11,1,"<b>Reflexive:</b> Steven sees <b>himself</b> becoming team captain one day.

<b>Non-Reflexive:</b> I see Steven becoming team captain one day.

<br>

If a male subject (Steven) does something to himself, we use a reflexive pronoun (<b>himself</b>). In the second example, the subject (I) is seeing someone else, so we do not use a reflexive pronoun.

<br>",Reflexive Pronoun,"Themselves, Itself, Herself-1","{archived,production}"
355,"Practice: Myself, Yourself",4/19/2014 15:42:39,4/20/2014 20:01:49,11,1,"<b>Reflexive:</b> I hit <b>myself</b> with a ball playing soccer yesterday.
<b>Non-Reflexive:</b> I was hit with a ball while playing soccer yesterday.
<br>
If a subject (I) does something to itself, we use a reflexive pronoun (<b>myself</b>). In the second example, the subject (I) does not do something to itself, so we do not use a reflexive pronoun.
<br>",Reflexive Pronoun,"Myself, Yourself-alpha","{archived,production}"
360,Herself,4/19/2014 15:42:40,4/19/2014 15:42:40,11,1,"<b>Reflexive:</b> Jasmine heard <b>herself</b> singing through the speakers.

<b>Non-Reflexive:</b> He heard Jasmine singing through the speakers.

<br>

If a female subject (Jasmine) does something to herself, we use a reflexive pronoun (<b>herself</b>). In the second example, the subject (He) is listening to someone else, so we do not use a reflexive pronoun.

<br>",Reflexive Pronoun,"Themselves, Itself, Herself-2","{archived,production}"
361,Itself,4/19/2014 15:42:40,4/19/2014 15:42:40,11,1,"<b>Reflexive:</b> My computer can shut <b>itself</b> off.

<b>Non-Reflexive:</b> I can shut down my computer.

<br>

If an object (computer) does something to itself, we use a reflexive pronoun (<b>itself</b>). In the second example, the subject of the sentence (I) is shutting the computer down, and not shutting himself down, so we do not use a reflexive pronoun.

<br>",Reflexive Pronoun,"Themselves, Itself, Herself-3","{archived,production}"
351,"Practice: Saw, Dug, Found",4/19/2014 15:42:38,4/20/2014 18:06:49,12,1,"<b>Correct:</b> We saw a wild boar the other day in the woods.
<b>Incorrect:</b> We seen a wild boar the other day in the woods.
<br>
The past tense of ""see"" is <b>saw</b>.",Irregular Past Tense,"See/Saw, Dig/Dug-alpha","{archived,production}"
359,"Practice: Themselves, Ourselves, Itself, Herself.",4/19/2014 15:42:40,4/20/2014 19:06:36,11,1,"<b>Reflexive:</b> Steven sees <b>himself</b> becoming team captain one day.
<b>Non-Reflexive:</b> I see Steven becoming team captain one day.
<br>
If a male subject (Steven) does something to himself, we use a reflexive pronoun (<b>himself</b>). In the second example, the subject (I) is seeing someone else, so we do not use a reflexive pronoun.
<br>",Reflexive Pronoun,"Themselves, Itself, Herself-alpha","{archived,production}"
363,At (Time),4/19/2014 15:42:41,4/19/2014 15:42:41,6,1,"<b>Is:</b> John <b>is behind</b> the curtain.

<b>Are:</b> The men <b>are next</b> to the bar.

<b>Am:</b> I <b>am under</b> a bridge.

<br>

A nominal prepositional phrase is used to say where something is. Nominal prepositional phrases (behind the curtain, next to the bar, under a bridge) are placed after the verb <b>to be</b> (is, are, am).

<br>",Preposition (Time),"At, In, On (Time)-1","{archived,production}"
365,In (Time),4/19/2014 15:42:41,4/19/2014 15:42:42,6,1,"<b>Correct:</b> I will meet my cousin <b>in</b> the fall.

<b>Incorrect:</b> I will meet my cousin <u>at</u> the fall.

<br>

We use <b>in</b> for months, seasons, and times of day, like October, winter or morning.

<br>",Preposition (Time),"At, In, On (Time)-2","{archived,production}"
366,On (Time),4/19/2014 15:42:42,4/19/2014 15:42:42,6,1,"<b>Correct:</b> I will meet with my counselor <b>on</b> Monday.

<b>Incorrect:</b> I will meet with my counselor <u>in</u> Monday.

<br>

We use <b>on</b> for days of the week and certain dates, like Monday or October 30th.

<br>",Preposition (Time),"At, In, On (Time)-3","{archived,production}"
367,At (Place),4/19/2014 15:42:42,4/19/2014 15:42:42,6,1,"<b>Correct:</b> Lots of people wait <b>at</b> the bus stop.

<b>Incorrect:</b> Lots of people wait <u>in</u> the bus stop.

<br>

We use <b>at</b> to talk about exact locations, like <b>at</b> the bus stop, or <b>at</b> home.

<br>",Preposition (Place),"At, In, On (place)-1","{archived,production}"
369,In (Place),4/19/2014 15:42:42,4/19/2014 15:42:42,6,1," <b>Correct:</b> I had a great time <b>in</b> London.

<b>Incorrect:</b> I had a great time <u>at</u> London.

<br>

We use <b>in</b> when we are inside or within a place, like <b>in</b> France, or <b>in</b> a car.

<br>",Preposition (Place),"At, In, On (place)-2","{archived,production}"
370,On (Place),4/19/2014 15:42:42,4/19/2014 15:42:42,6,1,"<b>Correct:</b> My grandparents keep a picture of me <b>on</b> their mantle.

<b>Incorrect:</b> My grandparents keep a picture of me <u>at</u> their mantle.

<br>

We use <b>on</b> for anything on a surface, like walls and tables.
",Preposition (Place),"At, In, On (place)-3","{archived,production}"
364,"Practice: At, In, On (Time)",4/19/2014 15:42:41,4/20/2014 18:56:16,6,1,"<b>Correct:</b> I will meet my friend <b>at</b> noon.
<b>Incorrect:</b> I will meet my friend <u>on</u> noon.
<br>
We use the preposition <b>at</b> for specific times, like 1:30 PM or 7:00 AM.
<br>",Preposition (Time),"At, In, On (Time)-alpha","{archived,production}"
374,Practice: This & That,4/19/2014 15:42:44,4/20/2014 18:38:10,5,1,"<b>Close by: This</b> picture here is crooked.
<b>Further away: That</b> picture over there is crooked.
<br>
You use <b>this</b> and <b>that</b> when you are talking a single thing (a picture). You use <b>this</b> for things near you and <b>that</b> for things further away.
<br>",Determiner,This vs. That-alpha,"{archived,production}"
375,This & That,4/19/2014 15:42:44,4/19/2014 15:42:44,5,1,"<b>Close by: This</b> picture here is crooked.



<b>Further away: That</b> picture over there is crooked.



<br>



You use <b>this</b> and <b>that</b> when you are talking a single thing (a picture). You use <b>this</b> for things near you and <b>that</b> for things further away.



<br>",Determiner,This vs. That-2,"{archived,production}"
376,This & That,4/19/2014 15:42:44,4/19/2014 15:42:44,5,1,"<b>Close by: This</b> picture here is crooked.



<b>Further away: That</b> picture over there is crooked.



<br>



You use <b>this</b> and <b>that</b> when you are talking a single thing (a picture). You use <b>this</b> for things near you and <b>that</b> for things further away.



<br>",Determiner,This vs. That-1,"{archived,production}"
378,The,4/19/2014 15:42:44,4/19/2014 15:42:44,5,1,"<b>Indefinite Article:</b> There is lots of pizza. I ate <u>a</u> slice.



<b>Definite Article:</b> There was a loaded slice of bacon pizza. I ate <b>the</b> slice.



<br>



You use a definite article (<b>the</b>) to specify something (the slice of bacon pizza). You use an indefinite article (<b>a, an</b>) when you have not specified something (<b>a</b> slice).



<br>",Definite Article,A/n vs. The-1,"{archived,production}"
379,Practice: A vs. An,4/19/2014 15:42:44,4/19/2014 15:42:44,5,1,,,A/n vs. The-2,"{archived,production}"
373,An,4/19/2014 15:42:44,5/27/2014 4:14:36,5,1,"<b>Incorrect:</b> I climbed <u>an</u> tree.
<b>Correct:</b> I climbed <b>a</b> tree.
<br>
Articles (<b>a</b>) are used before nouns (tree). The article <b>an</b> is used before nouns that start with vowel sounds (a, e, i, o, u).
<br>

",Indefinite Article,A vs. An-2,"{archived,production}"
372,"Practice: A, An",4/19/2014 15:42:43,5/27/2014 4:17:11,5,1,,Indefinite Article,A vs. An-alpha,"{archived,production}"
368,"Practice: At, In, On (Place)",4/19/2014 15:42:42,4/19/2014 18:59:35,6,1,"<b>Correct:</b> Lots of people wait <b>at</b> the bus stop.
<b>Incorrect:</b> Lots of people wait <u>in</u> the bus stop.
<br>
We use <b>at</b> to talk about exact locations, like <b>at</b> the bus stop, or <b>at</b> home.
<br>",Preposition (Place),"At, In, On (place)-alpha","{archived,production}"
380,These & Those,4/19/2014 15:42:45,4/19/2014 15:42:45,5,1,"<b>Close by: These</b> shoes are dirty.



<b>Further away: Those</b> dogs are cute.



<br>



You use <b>these</b> and <b>those</b> when you are talking about more than one thing. You use <b>these</b> for things near you and <b>those</b> for things further away.



<br>",Determiner,These vs. Those-1,"{archived,production}"
381,These & Those,4/19/2014 15:42:45,4/19/2014 15:42:45,5,1,"<b>Close by: These</b> shoes are dirty.



<b>Further away: Those</b> dogs are cute.



<br>



You use <b>these</b> and <b>those</b> when you are talking about more than one thing. You use <b>these</b> for things near you and <b>those</b> for things further away.



<br>",Determiner,These vs. Those-2,"{archived,production}"
383,Change into Proper Passive or Active Sentences-1,4/19/2014 15:42:46,4/19/2014 15:42:46,,1,"<b>Active Voice:</b> The student use Quill.
<br>
<b>Passive Voice:</b> Quill is used by the students.
<br>
A verb's voice tells whether a subject receives or performs an action.  If the subject receives the action, it is passive, and if the subject performs the action, it is active.
<br>
The passive voice is usually written with a form of ""to be"" and then the past participle of a verb. 
<br>
",,Change into Proper Passive or Active Sentences-1,"{beta,production}"
385,Change into Proper Passive or Active Sentences-2,4/19/2014 15:42:46,4/19/2014 15:42:46,,1,"<b>Active Voice:</b> The student use Quill.
<br>
<b>Passive Voice:</b> Quill is used by the students.
<br>
A verb's voice tells whether a subject receives or performs an action.  If the subject receives the action, it is passive, and if the subject performs the action, it is active.
<br>
The passive voice is usually written with a form of ""to be"" and then the past participle of a verb. 
<br>
",,Change into Proper Passive or Active Sentences-2,"{beta,production}"
386,Change Sentences from Active to Passive-1,4/19/2014 15:42:46,4/19/2014 15:42:46,,1,"<b>Active Voice:</b> Tom (subject) shipped (verb) the package.
<br>
<b>Passive Voice:</b> The passage (subject) was shipped (verb) by Tom.
<br>
To change a sentence from the active voice to the passive voice, you must change the subject so that instead of <b>doing</b> the verb, the verb is <b>being done to</b> it.
<br>
",,Change Sentences from Active to Passive-1,"{beta,production}"
389,Change Sentences from Passive to Active-1,4/19/2014 15:42:47,4/19/2014 15:42:47,,1,"<b>Passive Voice:</b> The sausage (subject) was eaten (verb) by Ryan.
<br>
<b>Active Voice:</b> Ryan (subject) ate (verb) the sausage.
<br>

To change a sentence from the passive voice to the active voice, you must change the subject so that instead of the verb <b>being done to it,</b> the subject <b>does</b> the verb.

<br>
",,Change Sentences from Passive to Active-1,"{beta,production}"
384,Practice: Change into Proper Passive or Active Sentences,4/19/2014 15:42:46,4/20/2014 17:19:52,1,1,,,Change into Proper Passive or Active Sentences-alpha,"{beta,production}"
387,Practice: Change Sentences from Active to Passive,4/19/2014 15:42:46,4/20/2014 17:22:18,1,1,,,Change Sentences from Active to Passive-alpha,"{beta,production}"
382,Practice: These & Those,4/19/2014 15:42:45,4/20/2014 17:56:58,5,1,"<b>Close by: These</b> shoes are dirty.
<b>Further away: Those</b> dogs are cute.
<br>
You use <b>these</b> and <b>those</b> when you are talking about more than one thing. You use <b>these</b> for things near you and <b>those</b> for things further away.
<br>",Determiner,These vs. Those-alpha,"{archived,production}"
390,"Ends with ""fe""",4/19/2014 15:42:47,4/19/2014 15:42:47,10,1,"<b>Correct:</b> Some people say cats have nine <b>lives</b>.

<b>Incorrect:</b> Some people say cats have nine <u>lifes</u>.

<br>

Nouns that end in ""fe"" (life) have an irregular plural form. To make them plural, we change the ""fe"" (life) to ""ves"" (<b>lives</b>).

<br>","Plural Nouns with ""fe""","Nouns Ending with ""f"", ""fe"", and ""o""-1","{archived,production}"
392,"Ends with ""f""",4/19/2014 15:42:48,4/19/2014 15:42:48,10,1,"<b>Correct:</b> Two <b>halves</b> always make a whole.

<b>Incorrect:</b> Two <u>halfs</u> always make a whole.

<br>

Nouns that end in ""f"" (half) have an irregular plural form. To make them plural, we change the ""f"" (half) to ""ves"" (<b>halves</b>).

<br>","Plural Nouns with ""f'","Nouns Ending with ""f"", ""fe"", and ""o""-2","{archived,production}"
